Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/capita/day","17","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/capita/day","13","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/capita/day","11","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/capita/day","14","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/capita/day","13","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/capita/day","13","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/capita/day","13","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","93.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","94.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","94.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","95.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","95.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","95.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","96.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","96.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","97","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","97.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","97.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","98","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","98.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","98.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2000","2000","%","19.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2001","2001","%","20.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2002","2002","%","20.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2003","2003","%","20.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2004","2004","%","20.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2005","2005","%","20.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2006","2006","%","21.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2007","2007","%","21.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2008","2008","%","21.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2009","2009","%","22.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2010","2010","%","22.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2011","2011","%","22.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2012","2012","%","23.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2013","2013","%","23.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2014","2014","%","23.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2015","2015","%","24.3","X","International reliable sources",""
